date,star,text
2022-10-22,5,맛있었어요 잘먹었습니다
2022-10-29,5,재주문 잘 먹을께요
2022-09-20,5,양조장가서 처음 마셔보고 너무 맛있어서 주문하게됐습니다 최고예요
2022-10-25,5,숙성하면 전 좀더 맛있더라고요
2022-09-27,5,먹고 싶어서 구입했어요달달하니 맛있네요
2022-10-18,5,조금 새서 오긴했는데 바로 먹어서 이상없이 잘 먹었어요
2022-10-24,5,믿고먹는  느린마을 맛나요
2022-09-26,5,부모님 다 좋아하셨어요 ㅎㅎ 너무 마싓
2022-10-03,5,은은한 쌀 눈의 달큰함이 내 입맛에 딱
2022-09-24,4,맛괸찮내요 배송은 늦는듯하내요 주문시제작들어가서그런듯하내요
2022-09-28,5,너무 맛있고 또 주문했어요
2022-09-26,5,막걸리 이것저것 먹어봤지만 부드럽게 넘어가는 막걸리는 최고네요
2022-10-22,5,오프라인보다 좀 비써소 어싑네요
2022-09-17,5,목 넘김도 좋고 부드러워서 맛있어요  담에 본가 갈때 또 시켜서 먹을거에요
2022-10-17,5,워낙 맛있는 막걸리지만 약간 밍밍하다 느낄수도 ㅋㅋ
2022-09-19,5,부드럽고 맛있어요 최고의 막걸리예요
2022-10-12,5,맛있어요 특히 여름과 가을을 추천합니다
2022-09-22,5,맛있어요 근데 3개중 1개가 너무 익어서 왔어요
2022-09-11,5,최애막걸리에요 재료함량도 깔끔하고 무엇보다 너무너무 맛있어요
2022-10-01,5,맛있어요목넘김이 편안하고 부드러워요오자마자 먹을때 가장 부담스럽지 않고뒤로 갈수록 톡쏘는 느낌이 더 있어요
2022-09-30,5,아 무조건이죠 말해무엇
2022-09-30,5,남편이 맛있다고하네요
2022-10-17,5,자주애용합니다굿굿 베리굿
2022-09-24,5,선물로 가끔 보내는데 다들 맛있다며 좋아합니당
2022-10-15,5,선물받은 친구가 아주 좋아해요
2022-10-15,5,막걸리가 넘 맛있고 깨끗하네요
2022-10-03,5,엄청부드러운 밀크막걸리같은 늬낌넘맛있어용 매운거랑먹을때좋을듯
2022-10-21,4,만족합니다
2022-10-15,5,ㅇ인터넷으로 싸고 빠른 배송으로 금방 다 마셔버렸어요
2022-08-24,5,느린마을 막걸리 단연 국내 최강 막걸리 브랜드라고 할 수 있습니다 술을 정말 못 마시는 저도 세 병을 마신들 숙취라고는 찾아볼 수가 없습니다 자연스레 달큰히 올라오는 사과향이 항상 기분이 좋습니다
2022-10-04,4,맛있어요
2022-10-14,5,빠른배송 감사합니다     
2022-10-09,5,상담도 친절히 해주셨고 깔끔햐 맛이었어요
2022-10-08,5,생각보다 달지않고 맛있어요
2022-10-02,5,맛있어요 적당히 달고 깔끔합니다
2022-09-13,5,이번 추석 때 총 4명에게 선물했는데 반응이 다 너무 좋아서 뿌듯하네요 
2022-09-06,5,식당에서 먹어보고 맛있어서 주문했습니다 부드럽고 맛있어요
2022-10-14,4,좋은 막걸리입니다
2022-09-02,5,1시 전 주문 당일 출고라 하루만에 받았어요 박스 내에 약간 막걸리 냄새나긴 하는데 새는 거 없이 잘 받았습니다 맛있어요
2022-08-30,5,숙성도에 따라 다른 맛을 느낄 수 있어서 좋고 무엇보다 시중에 많이 파는 아스파탐 막걸리가 아니어서 제일 좋습니다
2022-07-18,5,이 막걸리를 왜 이제서야 알게되었을까요주변에서 막걸리 맛있다는 이야기를 종종 들었지만 이제서야 먹어보게된 제가 후회되네요 ㅋㅋㅋ진짜 시중에 파는 막걸리에서 느꼈던 알콜향이라든지 탄산느낌이 제겐 꽤 인위적으로 느껴졌었는데 먹어본 순간 너무 달콤하고 구수하고 탁주의 본연의 맛을 느끼게 된것 같아 너무 만족합니다 이미 든든하게 배를 채우고 먹었는데 앉은자리에서 1병 반을 순식간에 해치웠네요 ㅋㅋㅋ 앞으로도 종종 구입해서 먹을려구요
2022-09-28,5,양조장에서 바로보내주시는 봄맛 느린마늘 너무너무 맛있어서 편의점에서 안사고 이곳에서 애용해요
2022-09-23,5,목넘김이랑 입안에 있을때 느낌 끝내줌 밖에서 소주사먹을 돈으로 집에서 안주놓고 이거 마시면 개꿀
2022-10-06,5,ㅑ와 막걸리먹고 진짜 넘  맛있어서 죽는줄 나 쥬겅
2022-10-07,4,재구매 입니다ㅡ순하고 좋아요ㅡ
2022-10-02,5,맛있고 포장도 꼼꼼히 잘 해주셨어요
2022-09-17,5,맛있는 술 잘 마셨습니다
2022-08-27,5,포장상태도 좋았고 무엇보다 맛이 최고에요 달달하고 목넘김 좋아요
2022-10-03,5,맛은 아주 좋았으나 박스가 쓰러져서 왔는지 쫌 흘러서 왔니어요 ㅠㅠ
2022-10-04,5,배송도 빠르고 진찐 맛있어용
2022-10-06,5,완전 좋아하죠 느린마을막걸르
2022-09-16,5,이거 마시믄 딴건 못맛너요
2022-09-14,5,가격대비 만족합니다
2022-09-30,5,온라인으로 첨 주문해보는 술이었는데 무사히 잘 도착했습니다
2022-09-07,5,맛있네요 3일차정도 봄맛입니다
2022-09-25,5,항상 먹는 말걸리인데 이렇게 배송시키니 편하고 더 맛있네요
2022-10-04,5,잘 먹고 있습니다
2022-09-28,5,맛있어요먹기좋아요
2022-08-22,5,술을 못 먹는 1인이라 3병을 다 못 못고김치 냉장고에 보관 하며 생각 날때마다종이컵 1컵씩 마시고 있어요처음엔 알콜 돗수가 거의 없고 목넘김이 좋아서 좋았어요
2022-09-29,5,매우 맛있습니다아앙
2022-08-24,5,얼마전에 마셔보고 넘 부드럽고 막걸리같지않게 맛있어서 재주문했어요맛난 전하고 주말에 마실려구요
2022-09-24,4,가끔주문해서 먹어요1리터짜리가 없어졌나요
2022-10-01,5,인생 막걸리 잘머글께요 
2022-09-04,5,전 느린마을 너무 좋아해서 만족해요
2022-09-27,4,포장도 꼼꼼하고 맛도 좋습니딘
2022-09-17,5,맛도 좋고 다 좋았어요재주문합니다
2022-09-06,5,재구매일주일만에 다시 합니다추석때ㅡ먹어야죠
2022-08-01,5,집 근처에 파는 곳이 없어서 대형마트 갈때마다 쟁겼었는데요 요즘 그마저도 허탕칠때가 많아서 네이버에서 주문해봤는데 훨씬 편하고 좋네요 대형마트에서 사오는건 아무리 잘 섞어도 건더기가 많이 남던데 이번에 주문한거는 건더기도 없고 훨씬 더 신선한 느낌입니다 굿굿 앞으로 네이버페이로 주문해야겟어요
2022-08-29,5,느린마을 막걸리는 목넘김이 우유수준입니다정말 맛나요
2022-09-12,5,최애 막걸리예요 부드럽고 목넘김 넘 좋고 맛있어요
2022-09-22,5,항상감사함을잊지않겠습니다
2022-09-06,3,아주 잘마심 아주조음 개굿템
2022-09-15,5,맛있어요 4번째 구매 ㅎㅎ이제 다른 막걸리는 못 먹어요 ㅎㅎ
2022-09-25,5,막걸리 선물 맛있다고 연락왔네요
2022-09-22,5,맛이ㅛ개 잘 먹엇숩니더요
2022-09-17,5,항상 잘마시고있어요다른막걸리는 못마시구 있습니다
2022-09-18,5,우리나라 최고의 막걸리가 아닐까 싶네요
2022-10-23,5,Good product
2022-09-22,5,맛있어서 재구매했어요
2022-08-17,5,이거 먹은 이후로 다른 막걸리를 못먹겠네요 너무 맛있어요 제 스타일
2022-09-17,5,맛있어요 재주문합니다
2022-08-20,5,느린마을 막걸리를 자주 먹긴 하나봅니다 한달리뷰가 끊임이 없네요
2022-09-17,5,이렇게 맛있는 막걸리는 처음입니다
2022-09-17,5,달고 부드럽고 향긋하고 딱 좋았어요
2022-08-21,5,너무나 맛있어요 최고예요
2022-08-11,5,폭우인데도 배송 하루만에 왔어요늘 마시던거라 만족합니다
2022-08-19,5,여름에 마시는데도 이렇게 부드럽고 달달한데 봄에는 얼마나 달콤할지 기대됩니다
2022-10-10,5,정말 정말 맛있어요
2022-08-06,5,배송이 잘되어 안샜어요 감사합니다 골프라운딩에 가져가서먹었어요 아주 좋습니다슬러쉬막걸리로항상 좋아요
2022-08-05,5,계속 주문중이네요  생막걸리의 유산균때문인지 변비에도 좋아요  월요일 1시이전까지 주문못했는데도 유효기간이 많이 남은 제품이 도착해서  봄맛을 즐길수있을거같아요
2022-09-15,5,너무 맛있어요 굳굳
2022-09-16,4,또 먹고 싶네요 맛있어요
2022-09-15,5,선물받은 친구가 정말 좋아해요
